botanical_entry_id,common_name_pt,common_name_en,botanical_name,scientific_name,variety_cultivar,alternative_names,duplicate_name_group,duplicate_name_count,part_used,season,ferment_safety,use_type,functions,form_in_system,micronutrients,notes,ayurvedic_profile,tcm_meridians,tcm_nature_flavour,archetype_animal,scientific_actions,synergy_tags,element_planet,permaculture_guild,biodynamic_timing,soil_type,growing_conditions,foraging_habitat,plant_type,perennial_main_group,sweep_bucket,scarcity_class,conservation_relevance,heritage_flag,medicinal_flag,ecological_value_flag,perennial_rating,inclusion_rationale,mature_height_m_min,mature_height_m_max,mature_height_m,mature_spread_m_min,mature_spread_m_max,mature_spread_m,size_class,root_volume_class,container_suitable,pruning_response,dwarf_flag,grafted_flag,self_fertile_flag,pollination_requirement,pollinator_type,pollination_notes,plant_lifespan_years,productive_lifespan_years,replacement_cycle_years,data_confidence_level,data_source_type,record_completeness_score,fields_completed_count,system_roles,propagation_difficulty,propagation_success_rate,invasiveness_risk_level,spread_control_required,min_temp_c,max_temp_c,drought_tolerance,frost_tolerance,endemic_to_brazil,conservation_flag,invasive_risk_brazil,source_url_primary,source_url_secondary,source_url_tertiary,confidence_score,confidence_notes,kombucha_1f_friendly_flag,tea_friendly_flag,bitters_friendly_flag,cordial_friendly_flag,fresh_produce_friendly_flag,preserve_friendly_flag,cosmetic_friendly_flag,source_table,source_row
BOT-BR-0723,canela,,Symplocos insignis,symplocos insignis,,canela-gosmenta; congonha; congonha-da-mata; pimenteira,canela,3,,,,,,Arbusto; Árvore,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Mata Atlântica. Vegetation: Área Antrópica, Floresta Ciliar ou Galeria, Floresta Ombrófila (= Floresta Pluvial). Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00995",,,,,,,,,,Terrícola,"Mata Atlântica; Área Antrópica, Floresta Ciliar ou Galeria, Floresta Ombrófila (= Floresta Pluvial)","Área Antrópica, Floresta Ciliar ou Galeria, Floresta Ombrófila (= Floresta Pluvial)",tree_shrub,Tree/Shrub,heritage_scarce_regionally_preserved,endemic_or_localized,endemic_native,TRUE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,7,7,,4,4,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.5,35,structural,,,low_native,FALSE,5,34,low_to_medium,low_to_medium,TRUE,endemic_native,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=symplocos%20insignis,https://powo.science.kew.org/results?q=symplocos%20insignis,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,14905
BOT-BR-0724,congonha-miúda,,Symplocos neglecta,symplocos neglecta,,,congonha-miuda,1,,,,,,Arbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Mata Atlântica. Vegetation: Floresta Ombrófila (= Floresta Pluvial). CNCFlora overlay category: CR. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00733",,,,,,,,,,Terrícola,Mata Atlântica; Floresta Ombrófila (= Floresta Pluvial),Floresta Ombrófila (= Floresta Pluvial),shrub,Shrub,ecological_conservation_relevant,high_concern,CNCFlora_overlay_CR,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Threat-assessed Brazil-occurring taxon retained for conservation-targeted coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,3,3,,2,2,M,medium,yes,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; CNCFlora_overlay; derived_builder_fields,0.486,34,structural,,,low_native,FALSE,5,34,low_to_medium,low_to_medium,FALSE,CNCFlora_overlay_CR,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=symplocos%20neglecta,https://powo.science.kew.org/results?q=symplocos%20neglecta,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,14910
BOT-BR-0725,cinzeiro-da-casca-fresca,,Symplocos nitens var. nitens,symplocos nitens var. nitens,var. nitens,cinzeiro-da-terra-fresca; mucuri branco; sacaca,cinzeiro-da-casca-fresca,1,,,,,,Arbusto; Árvore,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Cerrado, Mata Atlântica. Vegetation: Área Antrópica, Campo Rupestre, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Estacional Semidecidual. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: seasonal-forest transition fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00734",,,,,,,,,,Terrícola,"Amazônia, Cerrado, Mata Atlântica; Área Antrópica, Campo Rupestre, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Estacional Semidecidual","Área Antrópica, Campo Rupestre, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Estacional Semidecidual",tree_shrub,Tree/Shrub,heritage_scarce_regionally_preserved,known_native,,TRUE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,5,5,,3,3,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.5,35,structural,,,low_native,FALSE,-2,34,medium,medium_high,FALSE,,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=symplocos%20nitens%20var.%20nitens,https://powo.science.kew.org/results?q=symplocos%20nitens%20var.%20nitens,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,32918
BOT-BR-0726,cascudinho-do-cerrado,,Symplocos oblongifolia,symplocos oblongifolia,,congoinha; congonha; congonha-amarela; congonha-da-mata; congonha-da-serra; congonha-de-caixeta; congonha-do-campo; congonha-falsa; congonha-miúda; congonhão; corticeira; quina,cascudinho-do-cerrado,1,,,,,,Arbusto; Árvore; Subarbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga, Cerrado, Mata Atlântica. Vegetation: Área Antrópica, Caatinga (stricto sensu), Campo Limpo, Campo Rupestre, Carrasco, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Ombrófila Mista, Palmeiral. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00988",,,,,,,,,,Terrícola,"Caatinga, Cerrado, Mata Atlântica; Área Antrópica, Caatinga (stricto sensu), Campo Limpo, Campo Rupestre, Carrasco, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Ombrófila Mista, Palmeiral","Área Antrópica, Caatinga (stricto sensu), Campo Limpo, Campo Rupestre, Carrasco, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Ombrófila Mista, Palmeiral",tree_shrub,Tree/Shrub,indigenous_traditional_long_use,known_native,,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Native vernacular taxon retained for traditional/long-use coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,5,5,,3,3,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.486,34,structural;xeric_support,,,low_native,FALSE,8,40,high,low,FALSE,,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=symplocos%20oblongifolia,https://powo.science.kew.org/results?q=symplocos%20oblongifolia,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,115607
BOT-BR-0727,congoinha,,Symplocos pentandra,symplocos pentandra,,congonha; congonha-do-campo; maria-mole; veadeira-do-campo,congoinha,1,,,,,,Arbusto; Árvore,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Cerrado, Mata Atlântica. Vegetation: Área Antrópica, Campo de Altitude, Floresta Ciliar ou Galeria, Floresta Ombrófila Mista. CNCFlora overlay category: LC. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; montane/cloud-edge fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00996",,,,,,,,,,Terrícola,"Cerrado, Mata Atlântica; Área Antrópica, Campo de Altitude, Floresta Ciliar ou Galeria, Floresta Ombrófila Mista","Área Antrópica, Campo de Altitude, Floresta Ciliar ou Galeria, Floresta Ombrófila Mista",tree_shrub,Tree/Shrub,heritage_scarce_regionally_preserved,endemic_or_localized,CNCFlora_overlay_LC,TRUE,,TRUE,5,biome_tags=Atlantic_Forest|Highland; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,5,5,,3,3,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium,JBRJ_Flora2015; CNCFlora_overlay; derived_builder_fields,0.5,35,structural,,,low_native,FALSE,-2,34,medium,medium_high,TRUE,CNCFlora_overlay_LC,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=symplocos%20pentandra,https://powo.science.kew.org/results?q=symplocos%20pentandra,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,111436
BOT-BR-0728,azavero,,Symplocos uniflora,symplocos uniflora,,beira-mato-da-flor-branca; cangalha; caona; caujuja; caúna; caúna-do-mato; caverú; cinzeira; coana; congonha; congonha-falsa; congonha-miúda; jasmim-do-mato; kaa-vera; laranjeira-do-mato; laranjinha-do-mato; maria-mole; maria-mole-branca; maria-mole-de-flor-branca; maria-mole-de-flor-rosa; maria-mole-do-banhado; pau; pau-cangalha; pau-de-cangalha; sete-sangrias; sete-sangrias-do-banhado,azavero,1,,,,,,Arbusto; Árvore,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Cerrado, Mata Atlântica, Pampa. Vegetation: Área Antrópica, Campo Limpo, Floresta Ciliar ou Galeria, Floresta Estacional Decidual, Floresta Ombrófila (= Floresta Pluvial), Floresta Ombrófila Mista. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00977",,,,,,,,,,Terrícola,"Cerrado, Mata Atlântica, Pampa; Área Antrópica, Campo Limpo, Floresta Ciliar ou Galeria, Floresta Estacional Decidual, Floresta Ombrófila (= Floresta Pluvial), Floresta Ombrófila Mista","Área Antrópica, Campo Limpo, Floresta Ciliar ou Galeria, Floresta Estacional Decidual, Floresta Ombrófila (= Floresta Pluvial), Floresta Ombrófila Mista",tree_shrub,Tree/Shrub,indigenous_traditional_long_use,known_native,,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Native vernacular taxon retained for traditional/long-use coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,5,5,,3,3,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.486,34,structural,,,low_native,FALSE,2,38,medium_high,medium,FALSE,,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=symplocos%20uniflora,https://powo.science.kew.org/results?q=symplocos%20uniflora,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,14921
BOT-BR-0729,Rabo-de-rato,,Tacinga braunii,tacinga braunii,,Cipó-de-espinhos; Rabo-de-espinhos,rabo-de-rato,2,,,,,,Arbusto; Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga. Vegetation: Caatinga (stricto sensu), Vegetação Sobre Afloramentos Rochosos. CNCFlora overlay category: VU. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: rocky-outcrop fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00170",,,,,,,,,,Rupícola; Terrícola,"Caatinga; Caatinga (stricto sensu), Vegetação Sobre Afloramentos Rochosos","Caatinga (stricto sensu), Vegetação Sobre Afloramentos Rochosos",succulent_cactus,Succulent/Cactus,ecological_conservation_relevant,elevated_concern,CNCFlora_overlay_VU,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Threat-assessed Brazil-occurring taxon retained for conservation-targeted coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,1.5,1.5,,1.2,1.2,M,medium,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; CNCFlora_overlay; derived_builder_fields,0.5,35,nitrogen_fixer;climber;xeric_support,,,low_native,FALSE,8,40,high,low,FALSE,CNCFlora_overlay_VU,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=tacinga%20braunii,https://powo.science.kew.org/results?q=tacinga%20braunii,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,1751
BOT-BR-0730,Quipá,,Tacinga inamoena,tacinga inamoena,,Guibá; Guipá; Palmatória; Palmatória-miúda; Iviro; Gogóia; Palma-de-ovelha,quipa,1,,,,,,Arbusto; Subarbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga, Cerrado. Vegetation: Caatinga (stricto sensu), Campo Rupestre, Carrasco, Vegetação Sobre Afloramentos Rochosos. CNCFlora overlay category: DD. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: rocky-outcrop fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00172",,,,,,,,,,Rupícola; Terrícola,"Caatinga, Cerrado; Caatinga (stricto sensu), Campo Rupestre, Carrasco, Vegetação Sobre Afloramentos Rochosos","Caatinga (stricto sensu), Campo Rupestre, Carrasco, Vegetação Sobre Afloramentos Rochosos",succulent_cactus,Succulent/Cactus,ecological_conservation_relevant,watchlist_or_data_deficient,CNCFlora_overlay_DD,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Threat-assessed Brazil-occurring taxon retained for conservation-targeted coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,1.5,1.5,,1.2,1.2,M,medium,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; CNCFlora_overlay; derived_builder_fields,0.5,35,nitrogen_fixer;xeric_support,,,low_native,FALSE,8,40,high,low,FALSE,CNCFlora_overlay_DD,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=tacinga%20inamoena,https://powo.science.kew.org/results?q=tacinga%20inamoena,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,1753
BOT-BR-0731,Palmatória,,Tacinga palmadora,tacinga palmadora,,Palmatória-de-espinho; Palma-de-espinhos; Palma; Palminha; Quipá-de-espinho; Quipá; Palmatória-de-quipá; Rabo de onça,palmatoria,4,,,,,,Arbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga. Vegetation: Caatinga (stricto sensu), Carrasco, Vegetação Sobre Afloramentos Rochosos. CNCFlora overlay category: LC. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: rocky-outcrop fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-01326",,,,,,,,,,Rupícola; Terrícola,"Caatinga; Caatinga (stricto sensu), Carrasco, Vegetação Sobre Afloramentos Rochosos","Caatinga (stricto sensu), Carrasco, Vegetação Sobre Afloramentos Rochosos",succulent_cactus,Succulent/Cactus,heritage_scarce_regionally_preserved,endemic_or_localized,CNCFlora_overlay_LC,TRUE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,1.5,1.5,,1.2,1.2,M,medium,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium,JBRJ_Flora2015; CNCFlora_overlay; derived_builder_fields,0.5,35,nitrogen_fixer;xeric_support,,,low_native,FALSE,8,40,high,low,TRUE,CNCFlora_overlay_LC,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=tacinga%20palmadora,https://powo.science.kew.org/results?q=tacinga%20palmadora,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,1754
BOT-BR-0732,Palma,,Tacinga saxatilis subsp. saxatilis,tacinga saxatilis subsp. saxatilis,subsp. saxatilis,,palma,1,,,,,,Arbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Cerrado. Vegetation: Caatinga (stricto sensu), Floresta Estacional Decidual, Floresta Estacional Semidecidual, Vegetação Sobre Afloramentos Rochosos. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: seasonal-forest transition fit; rocky-outcrop fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00173",,,,,,,,,,Rupícola,"Cerrado; Caatinga (stricto sensu), Floresta Estacional Decidual, Floresta Estacional Semidecidual, Vegetação Sobre Afloramentos Rochosos","Caatinga (stricto sensu), Floresta Estacional Decidual, Floresta Estacional Semidecidual, Vegetação Sobre Afloramentos Rochosos",succulent_cactus,Succulent/Cactus,heritage_scarce_regionally_preserved,endemic_or_localized,endemic_native,TRUE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,1.5,1.5,,1.2,1.2,M,medium,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.5,35,nitrogen_fixer;xeric_support,,,low_native,FALSE,5,35,medium,low_to_medium,TRUE,endemic_native,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=tacinga%20saxatilis%20subsp.%20saxatilis,https://powo.science.kew.org/results?q=tacinga%20saxatilis%20subsp.%20saxatilis,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,1757
