symbiosis_profile_id,botanical_entry_id,symbiosis_type,symbiotic_partner_type,symbiotic_partner_botanical_id,mycorrhizal_association_type,nitrogen_fixing_flag,host_dependency_flag,nurse_plant_flag,rhizosphere_benefit_notes,symbiosis_strength,symbiosis_confidence,symbiotic_role_tags,notes,source_table,source_row
SYM-BOT-BR-0496,BOT-BR-0496,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,82147
SYM-BOT-BR-0497,BOT-BR-0497,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,103453
SYM-BOT-BR-0498,BOT-BR-0498,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,13324
SYM-BOT-BR-0499,BOT-BR-0499,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,7102
SYM-BOT-BR-0500,BOT-BR-0500,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,105624
SYM-BOT-BR-0501,BOT-BR-0501,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,30199
SYM-BOT-BR-0502,BOT-BR-0502,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,21012
SYM-BOT-BR-0503,BOT-BR-0503,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,18764
SYM-BOT-BR-0504,BOT-BR-0504,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,31069
SYM-BOT-BR-0505,BOT-BR-0505,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,18770
SYM-BOT-BR-0506,BOT-BR-0506,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,18776
SYM-BOT-BR-0507,BOT-BR-0507,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,100944
SYM-BOT-BR-0508,BOT-BR-0508,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,18784
SYM-BOT-BR-0509,BOT-BR-0509,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,83410
SYM-BOT-BR-0510,BOT-BR-0510,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,104127
SYM-BOT-BR-0511,BOT-BR-0511,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,104131
SYM-BOT-BR-0512,BOT-BR-0512,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,104128
SYM-BOT-BR-0513,BOT-BR-0513,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,18810
SYM-BOT-BR-0514,BOT-BR-0514,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,100958
SYM-BOT-BR-0515,BOT-BR-0515,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,31198
SYM-BOT-BR-0516,BOT-BR-0516,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,18821
SYM-BOT-BR-0517,BOT-BR-0517,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,105631
SYM-BOT-BR-0518,BOT-BR-0518,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,18840
SYM-BOT-BR-0519,BOT-BR-0519,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,31280
SYM-BOT-BR-0520,BOT-BR-0520,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,18853
SYM-BOT-BR-0521,BOT-BR-0521,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,83450
SYM-BOT-BR-0522,BOT-BR-0522,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,100980
SYM-BOT-BR-0523,BOT-BR-0523,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,83464
SYM-BOT-BR-0524,BOT-BR-0524,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,23093
SYM-BOT-BR-0525,BOT-BR-0525,nitrogen_fixation_candidate,rhizobial_bacteria,,,TRUE,,,Fabaceae family-level inclusion suggests potential rhizobial symbiosis; verify taxon-specific fixation before deployment.,family_level_probable,family_level_inference,nitrogen_input; soil_support,Added conservatively at family level only. Ubatuba/Green Coast focus retained.,angiospermsdatabase.xlsx,104135
SYM-BOT-BR-0526,BOT-BR-0526,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,10920
SYM-BOT-BR-0527,BOT-BR-0527,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,10073
SYM-BOT-BR-0528,BOT-BR-0528,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,17098
SYM-BOT-BR-0529,BOT-BR-0529,epiphytic_host_association,host_tree_phorophyte,,host_surface_microbiome_review,FALSE,TRUE,TRUE,Epiphytic or hemiepiphytic habit indicates dependency on host-tree structure and canopy microclimate.,derived_candidate,builder_inference_from_growth_form_and_substrate,epiphyte; host_tree_network; canopy_microclimate,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,281918
SYM-BOT-BR-0530,BOT-BR-0530,epiphytic_host_association,host_tree_phorophyte,,host_surface_microbiome_review,FALSE,TRUE,TRUE,Epiphytic or hemiepiphytic habit indicates dependency on host-tree structure and canopy microclimate.,derived_candidate,builder_inference_from_growth_form_and_substrate,epiphyte; host_tree_network; canopy_microclimate,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,15633
SYM-BOT-BR-0531,BOT-BR-0531,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,125845
SYM-BOT-BR-0532,BOT-BR-0532,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,125843
